112804371,39188529
112807590,39191724
112811781,39195876
112812771,39196809
112820313,39202113
112826202,39206382
112845882,39218652
112873884,39234405
112876134,39235983
112893660,39244926
112895157,41913714
112906815,39252984
112910466,39255450
112917789,39259821
112922460,39263346
112927389,39267324
112945188,40017039
112947393,39282144
112974147,39301026
112993092,39313491
112994220,39314298
113007624,39322149
113014503,39327882
113021487,39332145
113040927,39343656
113042292,39344289
113049216,39349449
113049963,39349920
113059113,39355755
113059890,39356349
113062632,39358320
113071416,39366672
113101596,39387795
113134347,39404473
113148085,39412369
113151007,39416125
113163973,39422155
113205739,39451012
113237458,39472411
113242684,39476242
113248177,39479356
113254162,39483649
113266570,39491593
113288203,39505864
113297419,39511390
113297773,39511633
113299378,39512770
113307184,39519397
113315107,39525193
113315539,39525619
113353800,39606084
113356476,39556524
113371386,39564927
113378985,39569739
113387913,39575373
113389620,39576072
113400315,39583440
113419041,39595689
113433258,39606000
113447382,39616866
113448735,39618849
113467971,39635430
113469525,39636972
113469564,39637071
113480106,39644508
113496249,39653103
113521293,39668658
113532648,39676107
113558541,39694056
113558580,39694065
113558799,39694146
113571819,39704787
113576940,39709215
113585094,39714108
113588625,39717567
113596152,39726006
113624958,39747759
113630886,39752874
113650617,39766923
113665764,39774924
113683095,39787134
113701899,39801795
113705049,39804117
113724027,39819342
113733420,39827232
113749749,39840822
113761500,39849729
113762340,39850395
113763825,39851415
113765115,39852588
113769471,39856185
113776398,39861054
113782854,39864639
113789991,39870426
113836263,39884673
113836680,39884922
113876280,39905109
113881134,39908892
113882385,39909954
113885418,39913710
113888424,39917757
113902350,39925458
113941410,39949194
113959947,39961323
113965578,39965190
113966541,39965823
113974155,39971076
113983122,39977103
113990073,39980478
114007032,39991488
114009630,39993336
114014817,39997125
114020706,40001766
114020997,40038081
114044886,40019931
114048378,40021632
114057912,40029918
114071874,40036308
114095454,40051236
114120309,40061466
114144522,40074543
114151347,40077297
114183612,40096230
114189486,40099308
114197427,40105461
114200196,40107936
114200391,40108317
114203106,40111158
114214191,40118685
114226437,40125645
114226803,40125813
114231972,40127982
114232209,40128156
114251583,40137939
114263697,40146162
114269286,40150122
114271413,40150599
114286305,40161444
114318903,40186950
114319437,40198137
114321324,40189185
114336102,40200228
114340929,40205211
114350373,40212273
114355713,40215903
114359865,40216704
114378591,40226373
114383232,40228560
114383631,40228905
114385914,40230807
114386268,40230921
