lat,lng,conn
51.904904,-1.175830,59
52.017039,-1.382456,38
52.019590,-1.370401,44
51.938095,-1.191807,35
51.922193,-1.143896,44
52.131184,-1.337101,20
52.104756,-1.306413,29
51.981594,-1.307158,38
51.986906,-1.356002,29
51.969485,-1.099879,20
51.964541,-1.145639,15
52.000852,-1.481201,34
51.999062,-1.463228,27
51.822118,-1.295069,67
51.833821,-1.316722,60
51.828147,-1.279328,63
51.831751,-1.293539,63
51.822550,-1.285474,69
51.818385,-1.283584,70
51.819959,-1.271154,64
51.818143,-1.291346,68
51.813833,-1.284781,70
51.807336,-1.284285,67
51.871757,-1.247410,26
51.849422,-1.291819,33
51.895633,-1.104497,43
51.851777,-1.090467,24
51.829828,-1.162433,15
51.832552,-1.218462,34
52.041670,-1.406452,24
52.044529,-1.471126,24
51.958182,-1.256626,24
51.949771,-1.321497,23
52.093580,-1.440394,21
51.818718,-1.317258,48
51.803138,-1.284973,63
51.807030,-1.308812,50
51.766430,-1.198273,67
51.766018,-1.192893,66
51.764424,-1.186650,61
51.766736,-1.207394,70
51.722095,-1.189161,66
51.723647,-1.194972,71
51.725331,-1.201900,72
51.720127,-1.195276,68
51.755337,-1.251825,77
51.748667,-1.257023,78
51.750992,-1.213555,72
51.750905,-1.198933,70
51.748299,-1.200640,70
51.753569,-1.223015,75
51.734529,-1.225965,76
51.733621,-1.215939,78
51.730047,-1.207954,77
51.728847,-1.213809,77
51.740303,-1.211766,75
51.744107,-1.219861,77
51.762117,-1.221492,76
51.757083,-1.210682,78
51.755427,-1.211373,77
51.764316,-1.214647,77
51.770023,-1.221303,69
51.767418,-1.227813,72
51.759270,-1.229395,71
51.740342,-1.258637,70
51.732796,-1.248490,69
51.745420,-1.261688,75
51.744024,-1.255475,75
51.741241,-1.243358,75
51.737400,-1.234473,74
51.741581,-1.231937,77
51.764655,-1.286931,73
51.748423,-1.272626,76
51.759148,-1.267951,77
51.756264,-1.272072,75
51.719462,-1.216984,69
51.718206,-1.224150,67
51.726713,-1.220094,76
51.723933,-1.213989,74
51.742446,-1.198448,69
51.733239,-1.192571,71
51.734750,-1.204711,73
51.745757,-1.206317,70
51.776901,-1.244673,65
51.771770,-1.232194,69
51.766111,-1.243078,70
51.760461,-1.240290,69
51.764841,-1.270234,74
51.720468,-1.207433,72
51.716783,-1.202127,67
51.717362,-1.192550,65
51.715355,-1.196424,62
51.755819,-1.196032,67
51.760798,-1.188280,66
51.758826,-1.204214,75
51.760687,-1.198287,74
51.730204,-1.235674,70
51.725421,-1.227101,73
51.724255,-1.233896,69
51.729776,-1.225206,75
51.747119,-1.231420,79
51.750364,-1.233876,81
51.748749,-1.226267,77
51.751989,-1.239267,80
51.769959,-1.270998,71
51.743923,-1.240100,77
51.744411,-1.234015,79
51.747381,-1.242339,80
51.779798,-1.260328,71
51.775969,-1.273555,73
51.791150,-1.277955,63
51.781273,-1.292779,55
51.783692,-1.278018,65
51.790113,-1.261905,63
51.706994,-0.957400,25
51.623074,-1.112047,46
51.634191,-1.100263,38
51.624235,-1.064668,29
51.614679,-1.091988,31
51.672062,-1.125428,26
51.663591,-1.163450,43
51.654933,-1.173339,47
51.640028,-1.142917,38
51.627081,-1.181220,32
51.612941,-1.156390,44
51.665450,-1.071556,34
51.674298,-1.078925,34
51.543563,-1.035553,24
51.552413,-0.954122,22
51.701085,-0.913547,46
51.690532,-0.901200,41
51.716899,-0.911415,41
51.706004,-0.917753,46
51.586102,-1.149227,61
51.574374,-1.152562,46
51.610166,-1.261207,70
51.608707,-1.243110,78
51.606487,-1.260418,72
51.616032,-1.245766,68
51.619833,-1.241664,56
51.615527,-1.233508,63
51.612852,-1.223215,59
51.609793,-1.231284,69
51.602310,-1.225544,63
51.605232,-1.237121,76
51.602818,-1.240298,75
51.603786,-1.231455,70
51.598049,-1.252062,65
51.599058,-1.244090,70
51.603138,-1.249002,74
51.600661,-1.257313,68
51.788501,-1.187121,37
51.758211,-1.148061,46
51.720103,-1.141432,36
51.698836,-1.176029,37
51.520048,-1.101002,35
51.502590,-1.067974,37
51.550468,-1.123122,41
51.519649,-1.133388,52
51.723734,-1.085555,29
51.735373,-1.072043,27
51.580647,-1.201788,28
51.531580,-0.919946,59
51.544943,-0.917367,61
51.540051,-0.904954,69
51.528669,-0.895005,66
51.529498,-0.905030,66
51.534048,-0.902731,71
51.526349,-0.910379,60
51.711313,-1.216477,53
51.667134,-1.227178,37
51.496966,-1.010291,37
51.500482,-0.930037,36
51.506164,-0.890293,42
51.532503,-0.989655,34
51.517070,-0.979409,51
51.509797,-0.974647,48
51.521084,-0.987699,47
51.748737,-0.973470,63
51.752218,-0.957778,55
51.747203,-0.968126,60
51.755178,-0.974403,65
51.743900,-0.963841,57
51.744790,-0.976750,66
51.737049,-0.980425,58
51.739881,-0.968493,56
51.603764,-1.139946,60
51.608671,-1.130400,61
51.602035,-1.130901,64
51.602110,-1.122880,68
51.602864,-0.981215,21
51.665703,-1.000762,28
51.647172,-1.017909,39
51.746181,-1.148644,51
51.737720,-1.123177,54
51.738696,-1.168204,45
51.745300,-1.138028,56
51.532938,-1.081056,40
51.534870,-1.077024,45
51.675136,-1.269520,70
51.675260,-1.262280,65
51.657574,-1.288281,59
51.660236,-1.296338,57
51.662832,-1.290290,64
51.687677,-1.274754,63
51.687832,-1.281185,61
51.683887,-1.281542,66
51.675119,-1.290361,71
51.681102,-1.291638,68
51.672739,-1.299453,70
51.679086,-1.272598,72
51.679756,-1.283183,73
51.685468,-1.269759,66
51.664057,-1.304824,63
51.668056,-1.293910,73
51.665994,-1.288787,70
51.681205,-1.259844,59
51.682562,-1.265498,64
51.686257,-1.264082,61
51.754414,-1.342619,47
51.747591,-1.307845,62
51.736529,-1.315949,49
51.719415,-1.346870,37
51.562647,-1.249165,26
51.581071,-1.567131,20
51.658409,-1.641825,42
51.647805,-1.574410,55
51.672293,-1.592160,59
51.653020,-1.586018,60
51.653778,-1.592465,56
51.573628,-1.469055,37
51.612807,-1.433088,58
51.602231,-1.413295,56
51.616295,-1.413304,54
51.608071,-1.426275,60
51.605702,-1.436588,59
51.659258,-1.391760,32
51.595484,-1.285730,51
51.569763,-1.304124,34
51.580551,-1.366789,38
51.621105,-1.342213,45
51.614682,-1.311962,48
51.723901,-1.266109,42
51.721847,-1.247332,53
51.711165,-1.240870,48
51.671697,-1.493253,23
51.681752,-1.311605,47
51.674917,-1.341421,41
51.746379,-1.296891,65
51.742114,-1.286648,61
51.770935,-1.315158,66
51.695802,-1.240790,50
51.686996,-1.247663,49
51.600941,-1.649874,46
51.584913,-1.669461,44
51.618711,-1.627672,37
51.609812,-1.643212,46
51.642615,-1.522004,34
51.698020,-1.302202,41
51.708780,-1.290211,30
51.706688,-1.329663,38
51.627580,-1.272009,43
51.638686,-1.258475,34
51.589934,-1.409318,63
51.564725,-1.422258,65
51.594507,-1.410200,58
51.590665,-1.439772,61
51.592492,-1.432516,65
51.596213,-1.428397,64
51.739797,-1.651532,21
51.864865,-1.583055,25
51.713953,-1.542265,35
51.726556,-1.573526,29
51.814015,-1.647724,49
51.759086,-1.601542,61
51.771665,-1.599287,51
51.752452,-1.591276,59
51.757998,-1.589206,63
51.751289,-1.601876,57
51.892578,-1.526240,20
51.878244,-1.478568,43
51.875490,-1.477988,43
51.854218,-1.462036,32
51.939739,-1.529217,61
51.929672,-1.552781,56
51.938702,-1.563074,55
51.940567,-1.546298,63
51.763476,-1.513973,48
51.784501,-1.372557,60
51.783770,-1.380356,59
51.777710,-1.421037,47
51.797542,-1.349884,52
51.826238,-1.394953,42
51.813133,-1.376100,38
51.808858,-1.400213,36
51.817746,-1.482445,33
51.828440,-1.536971,30
51.799847,-1.538800,42
51.961997,-1.486688,26
51.947266,-1.615767,27
51.921647,-1.454027,25
51.865189,-1.642622,27
51.821194,-1.438136,37
51.747788,-1.405391,31
51.727392,-1.482885,28
51.722309,-1.412923,30
51.842230,-1.410117,30
51.938600,-1.369878,20
51.788328,-1.488057,74
51.790992,-1.498614,65
51.785520,-1.503721,65
51.779498,-1.472360,63
51.783847,-1.468322,68
51.795802,-1.484178,66
51.793625,-1.485149,67
51.794875,-1.476060,65
51.780598,-1.495891,68
51.780218,-1.500840,64
51.780510,-1.485472,75
51.781427,-1.491574,72
51.785314,-1.517279,56
51.783776,-1.507653,62
51.779381,-1.508089,60
51.848325,-1.354757,56
51.857405,-1.351548,52
51.841467,-1.365309,44
52.622201,-2.288500,48
52.635710,-2.286998,49
52.481356,-2.346460,24
52.459125,-2.350264,33
52.526455,-2.423543,62
52.523986,-2.439021,60
52.537551,-2.412242,66
52.540145,-2.421348,66
52.520495,-2.393115,50
52.528339,-2.410560,57
52.538671,-2.433321,62
52.541764,-2.431618,59
52.616380,-2.478494,48
52.610542,-2.457111,45
52.617331,-2.491136,46
52.595055,-2.489161,41
52.530530,-2.308560,17
52.474893,-2.553414,12
52.664739,-2.297849,35
52.648722,-2.259538,50
52.490244,-2.439700,12
52.610923,-2.382382,18
52.446553,-2.389092,35
52.450486,-2.381501,34
52.546640,-2.498648,32
52.554244,-2.600368,29
52.607157,-2.553058,40
52.671373,-2.368776,59
52.673256,-2.386720,58
52.652270,-2.371524,54
52.665756,-2.372613,60
52.426147,-2.447287,14
52.566930,-2.348285,17
52.788098,-2.834276,33
52.789974,-2.717448,28
52.814003,-2.770341,20
52.838510,-2.853379,16
52.934173,-2.943189,19
52.910541,-2.902361,48
52.919474,-2.856890,36
52.904305,-2.901538,50
52.858241,-2.418276,17
52.824688,-2.478433,16
52.842690,-2.609882,12
52.830153,-2.545694,14
52.882142,-2.898870,16
52.908543,-2.484006,63
52.906539,-2.473903,60
52.907058,-2.497535,54
52.903376,-2.493323,61
52.898013,-2.511798,50
52.897676,-2.493857,55
52.899161,-2.499040,58
52.890612,-2.655497,24
52.904948,-2.619569,16
52.929932,-2.536804,10
52.800093,-2.660415,27
52.787037,-2.646361,33
52.853856,-2.720199,53
52.858473,-2.714247,49
52.860800,-2.751086,19
52.859835,-2.730966,51
52.851126,-2.726379,52
52.972503,-2.682090,65
52.981196,-2.689452,51
52.947798,-2.656193,21
52.964046,-2.681752,63
52.972073,-2.657015,64
52.960243,-2.710292,60
52.967404,-2.698243,55
52.900421,-2.724056,13
52.966567,-2.420787,21
52.866116,-3.041708,65
52.861575,-3.040712,64
52.849735,-3.039529,65
52.856042,-3.038696,60
52.859216,-3.053905,71
52.852043,-3.057081,66
52.863172,-3.055277,70
52.867035,-3.049224,67
52.887969,-3.079797,32
52.905155,-3.022154,46
52.893353,-3.037416,47
52.774188,-2.991732,14
52.805526,-3.117572,21
52.785173,-3.071915,31
52.862835,-3.078241,63
52.857924,-3.064871,67
52.830721,-2.956938,25
52.806223,-2.922429,19
52.926451,-3.012844,33
52.925310,-3.003844,36
52.831104,-3.035490,24
52.839535,-3.116371,22
52.842868,-3.054506,51
52.916220,-3.080301,40
52.915941,-3.066895,41
52.882521,-3.004252,36
52.866743,-2.978177,33
52.733200,-2.759711,59
52.722705,-2.750931,62
52.717545,-2.756726,66
52.730383,-2.733218,69
52.723993,-2.741472,68
52.679397,-2.777884,50
52.670169,-2.759282,49
52.667463,-2.781149,48
52.702480,-2.748891,73
52.695782,-2.749710,70
52.698131,-2.758088,68
52.714239,-2.794327,55
52.713364,-2.808301,52
52.718912,-2.738448,68
52.715671,-2.744221,72
52.704454,-2.719083,61
52.694161,-2.720196,57
52.701236,-2.729882,64
52.626909,-2.796886,25
52.698245,-2.785498,57
52.697445,-2.776861,57
52.708703,-2.785178,58
52.654194,-2.819772,20
52.687691,-2.810304,32
52.733250,-2.738301,63
52.737350,-2.737811,63
52.746491,-2.734106,60
52.576199,-2.739886,8
52.611802,-2.695763,15
52.686707,-2.757778,63
52.690395,-2.762714,62
52.691545,-2.773797,58
52.712781,-2.722088,62
52.715027,-2.712913,57
52.712094,-2.728091,65
52.719853,-2.717205,60
52.756400,-2.901874,19
52.729200,-2.828479,31
52.762080,-2.784857,22
52.712834,-2.778215,61
52.712462,-2.764123,70
52.704629,-2.765999,69
52.633635,-2.935960,34
52.674411,-2.879602,24
52.638874,-2.887107,41
52.686021,-2.983942,11
52.716397,-2.910358,22
52.646871,-2.594669,17
52.727159,-2.728606,65
52.732884,-2.725580,67
52.727851,-2.717240,61
52.699790,-2.742057,66
52.696710,-2.736605,64
52.687986,-2.740394,58
52.711473,-2.734483,69
52.720117,-2.729371,62
52.518916,-2.741433,10
52.493435,-3.006991,45
52.412600,-2.625388,10
52.386217,-2.926246,16
52.324543,-2.589318,46
52.339280,-2.697286,16
52.551024,-2.802602,44
52.526217,-2.837687,45
52.349488,-2.609109,20
52.384492,-2.551994,14
52.364041,-2.489159,35
52.381033,-2.481654,46
52.428547,-3.091656,13
52.450348,-2.950386,10
52.372717,-2.707974,60
52.370445,-2.706454,58
52.377539,-2.719114,56
52.376005,-2.710214,58
52.366101,-2.705343,54
52.363697,-2.705660,48
52.420930,-2.821130,42
52.441502,-2.835928,50
52.458688,-2.863137,20
51.252026,-2.539021,26
51.118764,-2.665098,23
51.216661,-2.460224,24
51.188027,-2.491704,24
51.281251,-2.278913,37
51.251045,-2.280580,41
51.261476,-2.510420,36
51.242700,-2.444682,28
51.147403,-2.494237,28
51.141582,-2.504387,30
51.232869,-2.310645,68
51.239288,-2.296728,57
51.232695,-2.301237,60
51.241541,-2.315332,62
51.241628,-2.303931,58
51.237465,-2.310889,64
51.227985,-2.319752,72
51.221775,-2.324787,67
51.219584,-2.316092,62
51.226562,-2.335478,64
51.219740,-2.333355,61
51.228258,-2.327846,72
51.231734,-2.326078,73
51.231500,-2.336341,66
51.237318,-2.330642,68
51.237164,-2.322396,67
51.147446,-2.717693,68
51.148542,-2.734747,62
51.160556,-2.714871,55
51.139431,-2.716439,60
51.221786,-2.718915,28
51.217287,-2.347820,25
51.179433,-2.774267,16
51.128901,-2.774425,46
51.244455,-2.603034,29
51.283213,-2.347937,25
51.169398,-2.398358,17
51.173003,-2.590763,23
51.276726,-2.700325,24
51.191646,-2.547486,60
51.179330,-2.533808,50
51.198313,-2.540342,56
51.192605,-2.564712,52
51.190442,-2.553980,58
51.184112,-2.552392,56
51.268024,-2.446130,35
51.126922,-2.744817,64
51.129896,-2.725697,61
51.132926,-2.750276,58
51.124225,-2.737349,66
51.108594,-2.743773,58
51.121206,-2.744858,62
51.116900,-2.748692,56
51.111982,-2.575033,17
51.208616,-2.646622,64
51.208894,-2.658348,63
51.203417,-2.662033,60
51.203416,-2.652901,62
51.212136,-2.632875,58
51.216123,-2.647551,61
51.212605,-2.628031,49
51.287957,-2.817951,41
51.271239,-2.861492,20
51.276705,-2.929893,23
51.138019,-2.977652,58
51.130872,-2.973448,56
51.131457,-2.976447,58
51.122874,-2.992181,68
51.129822,-2.996872,73
51.138921,-2.993430,70
51.115573,-3.008556,59
51.121974,-3.004914,70
51.117854,-3.014437,58
51.118328,-3.001282,67
51.116119,-3.000254,62
51.128135,-3.015754,67
51.120650,-3.041471,52
51.123805,-3.024884,60
51.124402,-3.013358,69
51.131783,-2.983098,65
51.127106,-2.981054,64
51.124958,-2.986038,64
51.137449,-2.984608,63
51.136979,-3.005104,67
51.133129,-3.011942,65
51.129729,-3.005734,72
51.255499,-2.997730,43
51.246815,-2.997394,51
51.247708,-2.985570,50
51.241973,-2.997162,59
51.234318,-2.997179,63
51.233378,-2.986493,58
51.235940,-2.990158,60
51.240149,-2.986242,57
51.180744,-3.081936,17
51.144772,-3.080843,33
51.154517,-3.048318,36
51.135802,-3.171111,23
51.103378,-3.106890,16
51.285341,-2.771463,55
51.275634,-2.779778,57
51.294997,-2.768341,41
51.263546,-2.790285,51
51.133258,-2.834278,21
51.219124,-2.972885,62
51.222821,-2.985758,60
51.227322,-2.992443,61
51.223842,-2.967241,57
51.190059,-3.010216,38
51.200591,-2.945656,33
51.135459,-2.926259,23
51.106609,-2.931406,28
51.095344,-2.902938,27
51.094161,-3.008621,49
51.089574,-3.014911,47
51.065503,-2.975874,17
51.171741,-2.970138,33
51.212254,-2.810622,29
51.239275,-2.826718,33
51.222299,-2.897407,26
51.171812,-2.867133,19
51.165437,-2.902040,23
51.174684,-2.933873,30
50.898912,-3.016859,22
50.982075,-2.399824,36
51.021730,-2.467863,19
51.006593,-2.415699,37
51.113487,-2.446286,50
51.109625,-2.450832,44
50.941828,-2.676240,53
50.952553,-2.660901,61
50.947602,-2.667178,62
50.982293,-2.837267,19
51.029786,-2.573416,26
51.007273,-2.587688,18
51.059106,-2.552609,16
51.091063,-2.512290,43
51.093952,-2.516137,40
50.880458,-2.941662,51
50.876524,-2.953272,57
50.875687,-2.965975,59
50.879695,-2.968314,54
50.884417,-2.955887,52
50.865667,-2.962917,53
50.871346,-2.969048,59
50.869178,-2.952189,51
50.871107,-2.958386,57
50.919041,-2.642827,39
50.916632,-2.622635,36
50.897169,-2.678143,25
50.932977,-2.702709,35
50.869204,-2.775888,40
50.875277,-2.795290,52
50.888622,-2.789097,53
50.882661,-2.803258,59
50.881482,-2.793072,58
51.030868,-2.876522,30
51.010227,-2.851696,29
50.908053,-2.800359,36
50.909188,-2.809938,32
50.942350,-2.752850,40
50.957184,-2.745060,44
50.935842,-2.890473,48
50.932923,-2.923387,48
50.918474,-2.919720,49
50.972647,-2.941779,22
50.996722,-2.901750,18
51.011076,-2.681468,37
50.996172,-2.641512,25
51.039585,-2.829173,45
51.033252,-2.819452,40
50.971150,-2.752685,43
50.993748,-2.766740,29
50.959956,-2.776107,35
50.972773,-2.766709,42
50.965403,-2.454404,38
50.983326,-2.478610,36
50.921657,-2.950821,28
50.945135,-2.977702,22
51.079033,-2.661719,27
51.041082,-2.676905,21
50.921218,-2.737579,22
50.889467,-2.746205,26
50.981039,-2.701447,29
50.953930,-2.718976,38
50.939734,-2.802475,35
50.943506,-2.841397,28
50.949971,-2.809996,40
50.851216,-2.949216,30
50.844523,-2.951052,34
51.087056,-2.405613,19
51.071565,-2.835509,20
51.036591,-2.764655,21
51.067073,-2.739784,33
51.055389,-2.743305,42
51.050610,-2.729027,43
51.057417,-2.427395,51
51.035040,-2.384672,47
51.054376,-2.410355,54
50.881930,-2.874425,18
50.948925,-2.632475,68
50.946445,-2.626436,70
50.949561,-2.627537,69
50.952981,-2.627038,65
50.949845,-2.615378,64
50.953864,-2.619251,64
50.950731,-2.605515,61
50.944108,-2.620277,71
50.945053,-2.613059,66
50.939687,-2.643021,69
50.935486,-2.655188,59
50.931765,-2.639978,60
50.929673,-2.656758,56
50.941744,-2.659735,63
50.944573,-2.644725,69
50.950223,-2.652185,63
50.949777,-2.645389,66
50.946988,-2.657294,62
50.950296,-2.638429,67
50.965345,-2.654313,54
50.960424,-2.623968,58
50.958191,-2.633191,62
50.954263,-2.655433,59
51.010802,-3.148057,58
51.018708,-3.126362,65
51.059985,-3.172621,35
51.080329,-3.178356,32
51.039609,-3.187147,32
50.936677,-3.127505,14
51.006218,-3.221006,29
51.001820,-3.126782,57
51.006644,-3.126600,62
51.006528,-3.135010,57
51.004874,-3.118496,66
51.029913,-3.256577,26
51.077965,-3.227352,15
50.965144,-3.224225,35
50.970709,-3.044078,19
51.023230,-2.979921,27
51.021378,-3.041511,45
51.036308,-3.028656,42
51.007174,-3.034098,43
51.030496,-3.119970,63
51.028216,-3.129410,58
51.052991,-3.117581,37
51.054209,-2.921839,20
51.013261,-3.085620,71
51.011238,-3.079885,67
51.012125,-3.071564,62
51.006134,-3.078037,62
51.014402,-3.099927,79
51.018969,-3.095454,78
51.014323,-3.090914,75
51.025904,-3.105253,74
51.022974,-3.113969,71
51.019549,-3.107519,78
51.028340,-3.110120,69
51.020579,-3.070236,64
51.020379,-3.085749,72
51.022117,-3.078631,66
51.016927,-3.075295,65
51.000288,-3.084569,53
51.003421,-3.092451,62
51.028911,-3.096146,68
51.030352,-3.088716,65
51.026338,-3.102676,73
51.024304,-3.095604,70
51.010327,-3.103910,75
51.013094,-3.117874,71
51.003492,-3.108458,64
51.033008,-3.100011,66
51.036691,-3.091499,62
51.034480,-3.107423,63
51.036101,-3.097901,63
50.990248,-3.133807,47
50.975416,-3.217842,63
50.984678,-3.226660,64
50.979299,-3.238237,65
50.985275,-3.243620,52
50.970478,-3.229377,58
50.974667,-3.233045,66
51.027314,-3.058683,55
51.032148,-3.079345,61
51.043734,-3.309984,42
51.022281,-3.334889,24
51.194156,-3.470562,56
51.197810,-3.468578,65
51.158500,-3.527321,29
51.159721,-3.424463,29
51.086251,-3.342689,15
51.041767,-3.568255,26
51.203197,-3.471165,70
51.211077,-3.479872,67
51.198571,-3.490502,59
51.200362,-3.501307,50
51.170082,-3.372335,27
51.126429,-3.405116,12
51.199962,-3.619119,25
51.178976,-3.165776,20
51.113518,-3.636313,8
51.177918,-3.327054,50
51.178289,-3.337922,49
51.159440,-3.264544,26
51.159281,-3.335608,46
52.755824,-1.923244,65
52.749883,-1.930210,64
52.747147,-1.918363,54
52.738650,-1.931737,56
52.706357,-2.010671,68
52.704569,-2.017339,69
52.700882,-2.012781,68
52.698862,-2.018678,67
52.692594,-2.016462,69
52.705530,-2.027874,65
52.700579,-2.027810,67
52.700613,-2.034639,66
52.710469,-2.025217,61
52.705879,-2.023268,66
52.675902,-2.030356,65
52.686478,-2.028771,73
52.680062,-2.041305,68
52.681733,-2.022191,69
52.684149,-2.047271,63
52.694055,-2.039373,69
52.686908,-2.039301,70
52.690624,-2.048007,59
52.694689,-2.028122,72
52.765286,-1.958311,59
52.764923,-1.952370,64
52.745126,-1.975770,50
52.770335,-1.949815,60
52.768552,-1.946514,63
52.753651,-1.945240,66
52.747484,-1.943494,59
52.688748,-2.004534,60
52.696028,-1.997960,62
52.693964,-2.004675,61
52.691514,-1.992884,63
52.701040,-1.976208,54
52.694603,-1.983472,61
52.691179,-1.979507,61
52.689102,-1.980422,62
52.724942,-2.020935,55
52.717408,-2.020786,58
52.718886,-2.007528,60
52.715352,-2.002874,64
52.727470,-1.989582,61
52.711992,-1.993628,65
52.726868,-2.015296,54
52.707903,-1.987334,66
52.699224,-1.990070,61
52.701867,-2.004106,68
52.681720,-1.977125,58
52.662096,-1.985981,43
52.675571,-1.984527,60
52.669929,-1.965743,55
52.703005,-1.950454,37
52.708914,-1.974122,50
52.710905,-1.964627,43
52.764468,-1.947843,67
52.768057,-1.939168,66
52.760653,-1.945114,70
52.761671,-1.933562,73
52.898547,-1.893788,34
52.924335,-1.949150,14
52.797353,-1.648572,69
52.798287,-1.644791,74
52.793468,-1.636354,73
52.791053,-1.641681,68
52.832424,-1.896558,21
52.818244,-1.876508,37
52.794526,-1.664263,59
52.786451,-1.650027,57
52.793501,-1.652956,54
52.792460,-1.676956,55
52.810301,-1.684469,45
52.799572,-1.604586,56
52.793349,-1.610102,63
52.797866,-1.618126,63
52.960778,-1.852043,36
52.956714,-1.837051,42
52.844162,-1.754623,20
52.866828,-1.811091,21
52.814969,-1.638288,74
52.820254,-1.636472,68
52.825279,-1.624896,62
52.818793,-1.631763,69
52.902372,-1.891301,52
52.905828,-1.882281,59
52.902728,-1.883087,59
52.911096,-1.861582,63
52.822793,-1.646180,66
52.819324,-1.654371,63
52.818086,-1.646643,67
52.825195,-1.639746,64
52.825722,-1.649195,62
52.758695,-1.726765,51
52.792514,-1.727762,33
52.757111,-1.731657,53
52.758907,-1.717842,52
52.845742,-1.638729,48
52.847246,-1.661463,45
52.809522,-1.644280,75
52.808123,-1.659565,67
52.810998,-1.640905,75
52.803003,-1.652347,73
52.788305,-1.620642,69
52.787192,-1.632560,61
52.792426,-1.625514,70
52.784780,-1.616638,63
52.783049,-1.628039,61
52.833236,-1.638678,54
52.834184,-1.612862,55
52.834184,-1.629412,61
52.827974,-1.634116,59
52.840215,-1.617974,55
52.887592,-1.871786,56
52.895272,-1.848892,63
52.903659,-1.862709,68
52.892635,-1.884896,67
52.832986,-1.702625,31
52.858153,-1.693242,54
52.854582,-1.679725,53
52.825218,-1.660362,56
53.009412,-1.819865,25
52.804992,-1.597603,62
52.811100,-1.606735,60
52.804244,-1.604898,64
52.806214,-1.614497,69
52.805685,-1.593398,59
52.802449,-1.799095,22
52.768146,-1.790662,33
52.680304,-1.910859,57
52.675944,-1.908014,57
52.724930,-1.768189,42
52.731000,-1.734024,43
52.746674,-1.860819,47
52.736135,-1.867801,47
52.678440,-1.802479,60
52.684310,-1.805825,69
52.680887,-1.809756,69
52.688887,-1.923694,55
52.691396,-1.929561,59
52.623592,-1.773523,23
52.682552,-1.921061,58
52.684324,-1.929698,63
52.690886,-1.837479,71
52.696000,-1.841135,69
52.685340,-1.946675,58
52.685007,-1.937148,65
52.692141,-1.941146,59
52.674859,-1.931492,65
52.777511,-1.901782,30
52.695372,-1.827261,68
52.699392,-1.827976,64
52.690647,-1.825921,72
52.615340,-1.730937,50
52.621604,-1.730244,55
52.611776,-1.704222,63
52.662808,-1.896985,45
52.669899,-1.922660,57
52.688000,-1.905612,51
52.681622,-1.878416,44
52.745047,-1.831195,29
52.690456,-1.846017,68
52.677804,-1.849548,64
52.602141,-1.857536,51
52.602800,-1.871329,51
52.712824,-1.891923,29
52.692185,-1.663396,19
52.667827,-1.717348,41
52.667588,-1.831685,66
52.677501,-1.823299,76
52.673948,-1.813020,68
52.652763,-1.851875,46
52.628089,-1.843667,44
52.628260,-1.884679,39
52.688003,-1.811294,71
52.694354,-1.816143,67
52.684693,-1.825020,80
52.674881,-1.921561,64
52.677432,-1.920202,62
52.672445,-1.925603,62
52.673320,-1.740257,34
53.064367,-2.308664,44
53.050521,-2.279267,47
53.053080,-2.293006,48
53.050746,-2.304886,46
53.055055,-2.235780,57
53.041788,-2.224525,64
53.043167,-2.236793,62
53.036789,-2.234851,68
53.079210,-2.250262,63
53.084311,-2.258963,63
53.087620,-2.259741,59
53.083653,-2.247629,67
53.055835,-2.260779,54
53.053033,-2.250176,60
53.047266,-2.265076,55
53.045602,-2.250876,62
53.041489,-2.262170,62
52.990755,-2.217111,66
52.998684,-2.219621,69
53.028576,-2.232733,72
53.023551,-2.235282,72
53.020809,-2.240124,68
53.018578,-2.230724,76
53.034834,-2.307893,41
53.036146,-2.363159,30
53.038304,-2.242644,67
53.031095,-2.251636,62
53.036439,-2.249844,66
53.094629,-2.235790,64
53.094903,-2.221376,54
53.092260,-2.225843,61
53.089861,-2.240759,72
53.088249,-2.223152,63
53.016858,-2.244593,70
53.017527,-2.259948,64
53.021868,-2.253025,62
52.918730,-2.409828,23
52.961541,-2.308036,22
52.922374,-2.362800,22
52.917569,-2.390359,27
53.008830,-2.330253,39
52.996581,-2.346851,39
52.997510,-2.329105,40
53.006798,-2.291815,46
53.023731,-2.220660,74
53.018000,-2.219611,76
53.023661,-2.211252,74
53.019456,-2.209366,75
53.096209,-2.217295,49
53.100821,-2.203127,43
53.037591,-2.223736,68
53.037607,-2.217103,71
53.035051,-2.225580,72
53.075532,-2.237895,62
53.082647,-2.227795,61
53.086478,-2.238410,72
52.985351,-2.226989,59
52.988367,-2.235361,59
52.990395,-2.227202,64
53.020065,-2.278163,56
53.011828,-2.267592,62
53.076836,-2.270699,54
53.067641,-2.256866,56
53.071758,-2.257583,58
53.011747,-2.243690,72
53.007053,-2.241161,74
53.004856,-2.238447,72
53.000540,-2.251250,64
53.007210,-2.222149,80
53.009904,-2.216512,80
53.012784,-2.229694,82
53.002812,-2.228533,73
52.997815,-2.236235,66
52.995035,-2.229091,67
52.990748,-2.244759,51
53.033296,-2.217724,75
53.032291,-2.225477,72
53.030556,-2.211838,74
53.028108,-2.222758,73
52.632520,-2.156816,63
52.629712,-2.183492,63
52.624468,-2.181693,68
52.653748,-2.124293,40
52.664387,-2.177052,38
52.678231,-2.168565,50
52.669699,-2.129761,41
52.667262,-2.025815,63
52.665161,-2.064493,49
