lat,lng,quintile
55.128388331013,-1.5960027760699,4
55.130286590914,-1.5884602289474,2
54.918307007643,-2.4935907442965,2
54.977487391295,-1.8200563270211,5
55.004892192695,-2.1852472446755,4
55.088102579371,-2.2215263049764,3
55.135106081502,-1.5742525888623,1
55.132235653249,-1.5820721221764,1
54.987326099231,-2.1097600958137,3
54.870710509965,-2.2730153352679,3
55.23834754798,-1.6158453697401,3
55.239753155124,-1.6132645510469,3
55.039268376462,-1.8805881206402,3
55.114403867474,-1.6817578661376,4
55.03595453271,-1.7763882474185,5
54.897109794276,-2.2544027035531,4
55.144809304509,-2.2464754714051,3
54.903036936197,-1.3754172379294,1
54.930492695201,-1.446920112855,1
54.898709517821,-1.3843512036633,1
54.898245266536,-1.3950420131899,3
54.900144939926,-1.4023439633683,2
54.898807951197,-1.4061157329619,2
54.899505952118,-1.3987038142566,2
54.901294761678,-1.3898317375365,2
54.92970255684,-1.4532628607426,1
54.927506286938,-1.4371891446876,1
54.551195326218,-0.88869042929191,2
54.552740803577,-0.8543543054822,1
54.536520748789,-0.95976675070599,1
54.594745559651,-1.064503256906,3
54.599606304722,-1.0714774957066,1
54.593033074737,-1.0467017962388,5
54.577999573536,-1.0450079469619,5
54.530526000872,-1.583232716299,5
54.514187831533,-1.4676845000093,4
54.510818911228,-1.4533783257625,4
54.526480451245,-1.5358166363232,1
54.524121957123,-1.5231355730934,3
54.51669209971,-1.5413879019668,2
54.517211840748,-1.5322440366075,1
54.529807694095,-1.5917561377123,5
54.5395173225,-1.5515776023546,1
55.014132390896,-1.6396612935319,1
55.016390333915,-1.6464169146632,1
54.975338474482,-1.6589078775234,1
54.972285271776,-1.6519918880178,1
54.972542935264,-1.655790504872,1
54.971645789576,-1.6459697897723,1
54.988034168217,-1.6978534348887,1
54.971390178682,-1.6397171730329,1
55.014799718374,-1.6527536981588,1
55.009278308559,-1.6562224454309,1
54.525234769004,-1.3068599106517,4
54.519865516417,-1.3047488667106,5
54.50909425158,-1.3188054274684,5
54.483144890264,-1.3399382744342,4
54.511850296711,-1.3145067941412,5
54.50788501137,-1.3055323050151,5
54.514289221688,-1.3080736371695,4
54.512624178581,-1.3248198816655,5
54.548207030474,-1.302800969301,1
54.548444687065,-1.2939766054709,2
55.053065936096,-1.4578912965684,5
55.051719155452,-1.4722036483701,5
54.996767998082,-1.493294984348,1
54.99354056818,-1.4984067038518,2
54.996986602064,-1.4771098492669,1
54.999805348614,-1.4690296029569,1
55.048838211349,-1.4787392475637,5
55.054056037605,-1.4642728126135,5
54.69380031395,-1.224483500934,1
54.711653901684,-1.2382862600003,1
54.695205943107,-1.2145628372476,1
54.703994064493,-1.2286107516122,1
54.708482161786,-1.2272377612988,1
54.675676825782,-1.2195659802564,1
54.678631462912,-1.221053370728,1
54.684675266014,-1.2943105560361,4
54.984844801878,-1.5422101204416,1
54.966814424367,-1.6463525541497,1
54.989142682599,-1.5474084367923,3
54.984815067917,-1.549834795013,1
54.979563592519,-1.5544606135539,1
54.986923469213,-1.5559589904826,3
